Node	Beg	End
NMI0119	470143	470185
NMI1020	109264	110043
NMI1020	110687	110985
NMI1020	111647	116287
NMI1020	117752	117944
NMI1020	138799	139598
NMI1020	239871	242875
NMI1020	260025	260761
NMI1020	261603	262590
NMI1020	294713	295452
NMI1020	323146	326049
NMI1020	327511	327537
NMI1020	436911	437249
NMI1020	474228	474396
NMI1020	475150	477178
NMI1020	646106	646430
NMI1020	646998	647257
NMI1020	648352	650204
NMI1020	758009	759130
NMI1020	790521	791397
NMI1020	794331	796693
NMI1020	808973	813416
NMI1020	851471	851728
NMI1020	852926	852992
NMI1020	853542	854231
NMI1020	855181	855913
NMI1020	856751	859214
NMI1020	1089821	1089953
NMI1020	1180793	1180839
NMI1020	1181727	1184343
NMI1020	1259607	1262252
NMI1020	1425155	1426695
NMI1020	1428196	1428483
NMI1020	1430049	1433972
NMI1020	1434652	1434870
NMI1020	1436544	1436549
NMI1020	1449662	1450321
NMI1020	1459481	1461608
NMI01326	355042	355618
NMI01326	359468	361661
NMI01326	1135237	1135339
NMI0251	336150	338183
NMI0251	1436544	1436549
NMI95111	59732	64009
NMI95111	64930	66002
NMI95111	753831	754655
NMI95111	1436544	1436549
NMI95111	1459204	1459289
NMI98203	772	1989
NMI98203	7832	13457
NMI98203	27193	28753
NMI98203	29332	29392
NMI98203	194468	201402
NMI98203	307334	309327
NMI98203	346661	347648
NMI98203	348248	350678
NMI98203	355019	356560
NMI98203	373157	373718
NMI98203	379238	380096
NMI98203	380766	381502
NMI98203	436730	437126
NMI98203	475150	477802
NMI98203	544790	545121
NMI98203	545771	547720
NMI98203	549438	552367
NMI98203	756107	757216
NMI98203	805697	805814
NMI98203	1017142	1017208
NMI98203	1018061	1019605
NMI98203	1062586	1063562
NMI98203	1122399	1124169
NMI98203	1124763	1126301
NMI98203	1158363	1158915
NMI98203	1224005	1229530
NMI98203	1230263	1230755
NMI98203	1382099	1383664
NMI98203	1457692	1461608
NMI0585	352121	352295
NMI0585	591653	592632
NMI0585	704568	705316
NMI0917	704853	707656
NMI0917	1330625	1334538
NMI0917	1436544	1436549
NMI0791	293095	293891
NMI0791	424538	425281
NMI0791	426671	438770
NMI0791	439976	440207
NMI0791	440957	441035
NMI0791	693850	694573
NMI0791	714350	716729
NMI0791	865140	865340
NMI0791	875101	875723
NMI0791	960178	962400
NMI0791	1404582	1404890
NMI0791	1462094	1462103
NMI03271	296587	296611
NMI03271	748386	748825
NMI03271	749880	750811
NMI03271	947594	947727
NMI03271	1436544	1436549
NMI02226	704871	705855
NMI02226	735544	738388
NMI02226	739217	741119
NMI99306	5515	6280
NMI99306	511521	512290
NMI1186	91798	93964
NMI1186	149788	149795
NMI1186	150356	150680
NMI1186	192698	192802
NMI1186	293095	294467
NMI1186	357296	358268
NMI1186	451943	453358
NMI1186	507066	507724
NMI1186	603033	604492
NMI1186	608359	609059
NMI1186	610093	612062
NMI1186	693453	693867
NMI1186	694863	698114
NMI1186	729137	729413
NMI1186	730419	731229
NMI1186	734224	735676
NMI1186	1099626	1099767
NMI1186	1189795	1191336
NMI1186	1405199	1406802
NMI1186	1407618	1407684
NMI1186	1425161	1426574
NMI1186	1428139	1429118
NMI1186	1430682	1431407
NMI1186	1447749	1450078
NMI0294	1436544	1436549
NMI01268	437425	442616
NMI01268	443652	445854
NMI01268	708007	711240
NMI01268	712242	713226
NMI01268	939579	942115
NMI96119	13173	13293
NMI96119	118854	119364
NMI96119	119980	120660
NMI96119	348248	350441
NMI96119	471031	472471
NMI96119	619523	620947
NMI96119	621797	622753
NMI96119	623384	624235
NMI96119	628184	629031
NMI96119	832551	836292
NMI96119	886848	891407
NMI96119	998231	1000564
NMI96119	1001548	1002570
NMI96119	1003157	1003715
NMI96119	1284343	1285197
NMI96119	1285942	1285987
NMI96119	1287648	1287698
NMI96119	1288727	1290410
NMI96119	1291798	1292004
NMI96119	1364869	1365678
NMI96119	1367822	1372655
NMI96119	1373577	1373778
NMI96119	1374408	1374935
NMI96119	1375711	1378602
NMI96119	1379449	1381470
NMI96119	1382099	1383664
NMI96119	1384655	1386605
NMI96119	1388076	1388737
NMI96119	1389601	1390817
NMI96119	1391458	1393587
NMI96119	1415391	1416225
NMI96119	1436544	1436549
NMI96225	1436544	1436549
NMI0188	179093	180698
NMI04199	771460	773354
NMI04199	1347127	1350094
NMI04199	1351103	1351515
NMI04199	1436544	1436549
NMI04199	1456879	1458660
NMI0824	1436544	1436549
NMI02156	1436544	1436549
NMI05154	1287542	1287740
NMI05154	1334687	1335492
NMI0481	401273	402715
NMI0481	708552	714350
NMI0481	1364027	1364641
NMI0481	1367516	1369716
NMI99300	14113	15148
NMI99300	1274448	1275662
NMI99300	1436544	1436549
NMI9873	1436544	1436549
NMI0356	1436544	1436549
NMI0237	191412	193255
NMI0237	309628	311784
NMI0237	357764	359885
NMI0237	434216	437249
NMI0237	1062998	1063841
NMI0237	1413444	1414529
NMI0237	1415400	1415973
NMI9385	261388	264255
NMI9385	295155	295229
NMI9385	516792	517049
NMI9385	518053	519020
NMI9385	541466	541910
NMI9385	544016	544433
NMI9385	684660	687087
NMI9385	687912	689038
NMI9385	725180	726834
NMI9385	839393	839592
NMI9385	923147	926324
NMI9385	1223466	1224020
NMI9385	1234314	1235653
NMI9385	1236360	1237756
NMI9385	1385600	1388188
NMI9385	1420243	1422812
NMI9385	1456420	1456642
NMI03238	691544	693540
NMI03175	1436544	1436549
NMI02119	199593	199647
NMI02119	1363807	1364479
NMI02119	1436544	1436549
NMI9843	364765	365006
NMI9843	386472	386955
NMI9843	1436544	1436549
NMI0375	704832	705688
NMI0375	706720	707068
NMI04173	153850	156481
NMI04173	294568	294980
NMI04173	474847	475084
NMI04173	1436544	1436549
NMI9114	334823	336672
NMI9114	1364027	1364548
NMI1233	10154	10416
NMI1233	10984	13333
NMI1233	121909	123136
NMI1233	125489	127223
NMI1233	130358	132112
NMI1233	143427	146707
NMI1233	148126	148320
NMI1233	188548	189268
NMI1233	202780	203484
NMI1233	473889	474396
NMI1233	475150	476401
NMI1233	687637	688326
NMI1233	691513	693582
NMI1233	882983	884585
NMI1233	984566	985307
NMI1233	1105295	1108698
NMI1233	1109667	1112014
NMI1233	1113204	1113873
NMI1233	1156259	1157001
NMI1233	1333574	1334729
NMI1233	1436544	1436549
NMI1233	1447632	1450363
NMI1233	1477440	1479505
NMI1233	1486051	1486882
NMI1233	1487422	1487557
NMI1233	1488815	1488998
NMI1233	1489952	1491521
NMI0223	6682	13218
NMI0223	33817	34432
NMI0223	35143	35694
NMI0223	57840	57894
NMI0223	59732	61180
NMI0223	115268	116610
NMI0223	117641	117944
NMI0223	118532	119732
NMI0223	125283	126114
NMI0223	131847	132447
NMI0223	202780	202789
NMI0223	206026	206280
NMI0223	261603	263758
NMI0223	292519	294326
NMI0223	295551	295935
NMI0223	296587	299593
NMI0223	320625	320633
NMI0223	330444	333057
NMI0223	344979	347293
NMI0223	374732	375020
NMI0223	390385	391183
NMI0223	391786	392356
NMI0223	430172	436321
NMI0223	437713	438341
NMI0223	439451	440207
NMI0223	441029	441035
NMI0223	441618	441813
NMI0223	446201	446464
NMI0223	481068	481173
NMI0223	481836	481842
NMI0223	482666	486099
NMI0223	521080	522808
NMI0223	541682	541910
NMI0223	542941	544419
NMI0223	545811	546373
NMI0223	546926	547724
NMI0223	589480	592010
NMI0223	674536	682796
NMI0223	683617	683817
NMI0223	684654	684670
NMI0223	706672	707763
NMI0223	716816	716826
NMI0223	740172	740489
NMI0223	761760	763329
NMI0223	763864	764973
NMI0223	781190	782325
NMI0223	806868	807053
NMI0223	807615	810622
NMI0223	812163	812190
NMI0223	812730	815786
NMI0223	817395	817567
NMI0223	867417	869629
NMI0223	870670	870991
NMI0223	913724	915790
NMI0223	920235	921425
NMI0223	923147	923882
NMI0223	924788	926894
NMI0223	1061740	1062586
NMI0223	1146220	1146474
NMI0223	1147011	1148981
NMI0223	1157502	1158933
NMI0223	1159492	1162951
NMI0223	1165261	1166082
NMI0223	1171691	1174845
NMI0223	1232584	1232875
NMI0223	1242075	1243887
NMI0223	1244615	1246015
NMI0223	1251960	1252705
NMI0223	1291798	1292004
NMI0223	1293888	1293896
NMI0223	1397901	1398676
NMI0223	1399716	1400583
NMI0223	1432066	1432076
NMI0223	1433692	1433720
NMI0223	1434733	1437817
NMI0223	1438533	1438772
NMI0223	1446540	1447405
NMI0223	1454075	1455275
NMI0223	1469202	1469211
NMI0223	1470262	1470848
NMI0223	1474272	1475883
NMI0223	1477439	1479794
NMI0223	1528527	1530712
NMI03182	124935	126186
NMI03182	1436544	1436549
NMI03182	1458244	1459213
NMI03182	1479337	1481224
NMI03182	1482472	1485672
NMI03182	1487367	1487617
NMI0085	1436544	1436549
NMI00232	9387	10302
NMI00232	10984	13457
NMI00232	66071	66515
NMI00232	200344	201613
NMI00232	294653	295317
NMI00232	335597	337494
NMI00232	507049	509514
NMI00232	706013	706126
NMI00232	707190	707803
NMI00232	1334197	1334545
NMI06120	1126109	1130045
NMI9697	708146	711359
NMI9697	725708	728147
NMI9697	728954	730419
NMI0158	116246	117267
NMI0158	1332559	1333352
NMI0158	1436544	1436549
NMI0182	520876	522808
NMI0182	523738	524939
NMI0182	546073	547724
NMI0182	695257	698114
NMI0182	699871	700026
NMI0182	705765	705873
NMI0182	813415	814766
NMI0182	921836	925154
NMI0182	974366	975287
NMI03141	28834	29353
NMI03141	66065	67031
NMI03141	126026	128827
NMI03141	130358	132746
NMI03141	367962	370462
NMI03141	474526	475084
NMI03141	1117832	1119563
NMI0946	436505	438289
NMI03254	555352	557874
NMI03184	1436544	1436549
NMI99138	123103	125646
NMI99138	297253	300688
NMI99138	670022	672618
NMI99138	706054	707830
NMI99138	1411690	1413916
NMI99138	1415289	1416225
NMI99138	1436544	1436549
NMI964	328474	328825
NMI964	330444	333460
NMI964	355459	358298
NMI964	421520	423905
NMI964	691513	691757
NMI964	692351	694364
NMI964	951338	951357
NMI964	952131	952359
NMI964	953006	954671
NMI964	1153846	1154134
NMI964	1155275	1155304
NMI964	1156217	1159506
NMI964	1340700	1341102
NMI964	1375480	1376446
NMI964	1418484	1424183
NMI964	1425155	1425270
NMI964	1457884	1460396
NMI964	1526359	1527407
NMI964	1528111	1530042
NMI0993	25188	25759
NMI0993	27427	29063
NMI0993	268527	274108
NMI0993	276223	281539
NMI0993	380830	381313
NMI0993	389677	390430
NMI0993	390982	393956
NMI0993	705421	707776
NMI0993	808094	808450
NMI0993	1041637	1044107
NMI0993	1293634	1293896
NMI99220	392254	396182
NMI99220	1220226	1221696
NMI0317	1436544	1436549
NMI02118	955270	955779
NMI02118	1436544	1436549
NMI0417	41940	42235
NMI0417	44891	46897
NMI0417	211935	212120
NMI0417	213075	214997
NMI0417	1427391	1427517
NMI0417	1430682	1432076
NMI0417	1433692	1433720
NMI0417	1434733	1437241
NMI03237	294608	295452
NMI03237	297340	297373
NMI03237	1436544	1436549
NMI04156	1436544	1436549
NMI0647	163325	166259
NMI0186	86838	88175
NMI0186	88896	88938
NMI0186	456278	456687
NMI0186	686054	686972
NMI0186	687717	691757
NMI0186	692351	698276
NMI0186	1089038	1090297
NMI0186	1153768	1153996
NMI0186	1155417	1158915
NMI0186	1159492	1159942
NMI0186	1331522	1331939
NMI0186	1333352	1334538
NMI0186	1473784	1475991
NMI97320	18815	20877
NMI97320	684660	685234
NMI97320	685952	687087
NMI97320	687912	688326
NMI995	294644	295455
NMI995	547943	551332
NMI995	806093	807991
NMI995	808836	809021
NMI96319	33074	35155
NMI96319	380536	380830
NMI96319	382818	383428
NMI96319	742436	743348
NMI96319	984189	986328
NMI00257	430307	431084
NMI00257	1436544	1436549
NMI0541	22810	26454
NMI0541	27865	29407
NMI0541	109594	110985
NMI0541	111647	115871
NMI0541	422387	424733
NMI0541	473889	474427
NMI0541	554681	557709
NMI0541	558621	561986
NMI0541	665866	669405
NMI0541	670199	671127
NMI0541	1270981	1273095
NMI0541	1441527	1441717
NMI0541	1442363	1444662
NMI0541	1463078	1463887
NMI092	29245	29661
NMI092	41726	41732
NMI092	441029	442607
NMI092	453613	455620
NMI092	471130	473244
NMI092	545771	548096
NMI092	577373	582331
NMI092	591653	593523
NMI092	863747	864275
NMI092	942519	946655
NMI092	1016521	1019570
NMI092	1081660	1087327
NMI092	1167480	1171337
NMI092	1172385	1172954
NMI092	1174018	1175059
NMI092	1176624	1179524
NMI092	1187704	1192102
NMI092	1287648	1292603
NMI092	1293364	1293643
NMI092	1533995	1535375
NMI092	1536862	1540213
NMI092	1541154	1541292
NMI092	1545562	1545742
NMI94229	1436544	1436549
NMI051	133946	136611
NMI03223	1255484	1255901
NMI95159	260	4033
NMI95159	4968	12472
NMI95159	13218	13457
NMI95159	71001	72867
NMI95159	83820	84411
NMI95159	122413	123136
NMI95159	123755	124261
NMI95159	138873	143874
NMI95159	163325	167533
NMI95159	193196	195555
NMI95159	208937	209087
NMI95159	226333	227928
NMI95159	228950	231316
NMI95159	236120	236425
NMI95159	284196	286572
NMI95159	287722	289288
NMI95159	291156	293315
NMI95159	341998	343948
NMI95159	350992	352064
NMI95159	363139	364644
NMI95159	374513	375151
NMI95159	376939	378926
NMI95159	433452	434434
NMI95159	483538	484255
NMI95159	499200	503601
NMI95159	507622	510005
NMI95159	514231	514396
NMI95159	515300	517191
NMI95159	539405	539417
NMI95159	600740	604146
NMI95159	605822	608782
NMI95159	616659	616932
NMI95159	666881	674419
NMI95159	742368	742707
NMI95159	758009	759130
NMI95159	1066026	1069779
NMI95159	1070526	1072748
NMI95159	1076932	1080427
NMI95159	1081660	1084211
NMI95159	1093506	1093633
NMI95159	1094332	1094980
NMI95159	1108546	1109001
NMI95159	1109681	1110614
NMI95159	1111627	1116488
NMI95159	1117424	1118084
NMI95159	1119563	1121621
NMI95159	1135053	1135339
NMI95159	1136566	1136657
NMI95159	1168785	1171475
NMI95159	1177541	1178807
NMI95159	1266462	1266955
NMI95159	1334236	1335037
NMI95159	1435308	1439197
NMI95159	1439942	1441737
NMI95159	1449662	1450321
NMI95159	1457619	1458301
NMI95159	1542035	1543855
NMI95159	1545010	1546083
NMI9770	1000459	1000464
14MI0035	1436544	1436549
NMI01334	22071	23978
NMI01334	29601	29664
NMI01334	57657	59148
NMI01334	199390	200769
NMI01334	259126	261240
NMI01334	380536	380830
NMI01334	390385	390448
NMI01334	390982	393669
NMI01334	395426	396014
NMI01334	396699	397041
NMI01334	398302	399075
NMI01334	475150	477886
NMI01334	696193	697279
NMI01334	705991	706386
NMI01334	758009	759130
NMI01334	807315	807991
NMI01334	808836	809021
NMI01334	1000791	1003715
NMI01334	1004866	1006230
NMI01334	1007062	1010308
NMI01334	1333945	1334407
NMI01334	1436544	1436549
NMI01334	1447204	1450315
NMI99223	39435	39531
NMI99223	41548	41940
NMI99223	558518	564636
NMI99223	565319	565720
NMI99223	906593	909893
NMI99223	1091436	1096636
NMI99223	1097257	1098480
NMI98169	1436544	1436549
NMI02251	1436544	1436549
NMI1256	298087	298813
NMI1256	299808	300628
NMI1256	362758	364311
NMI1256	1459481	1461818
NMI98252	225404	226153
NMI98252	741213	742101
NMI98252	1436544	1436549
NMI01135	214732	215157
NMI01135	216338	219316
NMI01135	438002	440207
NMI01145	16528	18459
NMI01145	19925	20894
NMI01145	22095	25092
NMI01145	25731	25759
NMI01145	27667	27676
NMI01145	29332	31852
NMI01145	32978	35603
NMI01145	48938	49963
NMI01145	50577	51701
NMI01145	52395	53047
NMI01145	53629	53971
NMI01145	149652	150310
NMI01145	156391	156541
NMI01145	157199	159417
NMI01145	226919	230677
NMI01145	232453	234468
NMI01145	235688	236612
NMI01145	354931	360280
NMI01145	475150	476401
NMI01145	476980	478827
NMI01145	480081	481329
NMI01145	691634	693708
NMI01145	694278	694545
NMI01145	1436544	1436549
NMI01145	1451113	1451157
NMI01145	1452873	1453270
NMI01145	1453997	1455143
NMI97143	1436544	1436549
NMI0596	91092	91408
NMI0596	114336	116612
NMI0596	117626	117758
NMI0596	275259	275849
NMI0596	316564	318655
NMI0596	335712	337494
NMI0596	676683	682717
NMI0596	1155695	1159251
NMI0596	1363819	1364144
NMI0596	1364869	1365472
NMI96144	807378	808450
NMI04168	436899	437243
NMI04168	438256	439702
NMI04168	440831	441035
NMI04168	441618	441813
NMI04168	689912	690516
NMI04168	691426	693089
NMI04168	1053067	1056617
NMI04168	1436544	1436549
NMI0555	1436544	1436549
NMI9241	171774	172682
NMI9241	261510	263676
NMI9241	1383532	1390905
NMI9241	1391817	1392479
NMI9241	1393057	1394231
NMI9241	1394890	1398514
NMI9241	1399716	1400625
NMI9241	1436544	1439197
NMI03208	475150	476892
17MI0043	375494	376412
17MI0043	438256	440207
17MI0043	523738	527560
17MI0043	841693	842487
17MI0043	843321	846742
17MI0043	851174	851932
17MI0043	852926	852992
17MI0043	853542	854231
17MI0043	855181	855730
17MI0043	965085	965718
17MI0043	966280	966986
17MI0043	1118290	1118542
17MI0043	1362333	1363125
17MI0043	1395388	1395724
17MI0043	1457693	1459213
17MI0043	1472892	1474962
17MI0043	1518394	1518577
NMI99177	1	303
NMI99177	1253934	1254039
NMI99177	1255301	1258580
NMI99177	1332564	1333706
NMI99177	1334383	1334538
NMI99177	1539685	1541773
NMI99177	1542664	1543855
NMI99177	1545010	1546083
NMI05157	91599	93621
NMI05157	261510	261750
NMI05157	380318	380830
NMI05157	819308	820348
NMI05157	827239	829132
NMI05157	1128553	1129861
NMI05157	1171896	1172841
NMI05157	1174257	1174989
NMI05157	1176624	1178363
NMI05157	1179440	1179602
NMI0378	1436544	1436549
NMI09104	343797	345552
NMI09104	354966	355190
NMI09104	611222	612941
NMI09104	1050944	1051782
NMI09104	1360695	1363948
NMI09104	1367120	1369716
NMI09104	1461144	1462088
NMI96300	1436544	1436549
NMI02106	437414	439027
NMI02106	1086028	1086877
NMI02106	1104223	1104466
NMI92152	1436544	1436549
NMI03278	892579	892689
NMI00261	39435	39531
NMI00261	44698	47276
NMI00261	1425927	1426096
NMI0269	29568	32389
NMI0269	731817	739327
NMI9946	513333	513535
NMI9946	515921	515984
NMI9946	985515	985992
NMI9946	989073	990549
NMI9946	1149134	1150764
NMI9946	1151667	1152345
NMI9946	1153669	1154134
NMI9946	1155695	1161046
NMI9946	1275529	1277471
NMI9946	1288647	1288727
NMI9946	1289861	1291703
NMI9946	1337461	1338702
NMI9946	1339329	1341036
NMI9946	1436544	1436549
NMI1130	26936	29419
NMI1130	608692	609527
NMI1130	612110	613414
NMI1130	628130	630150
NMI1130	631022	631113
NMI1130	631981	634820
NMI1130	827305	828306
NMI00140	1028567	1030918
NMI00140	1436544	1436549
NMI0778	375118	375355
NMI06119	2965	6363
NMI06119	149788	153127
NMI06119	512085	512407
NMI06119	534188	534600
NMI06119	535940	536577
NMI06119	537405	537467
NMI06119	577220	577540
NMI06119	1005471	1006900
NMI06119	1105712	1107841
NMI06119	1168858	1169445
NMI06119	1224829	1225117
NMI06119	1230068	1231215
NMI06119	1258796	1263422
NMI06119	1291818	1291881
NMI06119	1293688	1295846
NMI06119	1299024	1299729
NMI06119	1300574	1303179
NMI06119	1337108	1338702
NMI06119	1415400	1416225
NMI06119	1417806	1418047
NMI06119	1436544	1436549
NMI06119	1508051	1511567
NMI00113	1198420	1200869
NMI00113	1364869	1370372
NMI00113	1436544	1436549
NMI9657	1436544	1436549
NMI98146	1436544	1436549
NMI99137	44430	44926
NMI99137	227915	229831
NMI99137	536258	536715
NMI99137	537405	537467
NMI99137	545811	547777
NMI99137	791194	791977
NMI99137	793774	800303
NMI99137	901179	904362
NMI99137	1077482	1077956
NMI99137	1079621	1080429
NMI99137	1081008	1085503
NMI99137	1086439	1088861
NMI99137	1089821	1090381
NMI99137	1091061	1098082
NMI99137	1099626	1099723
NMI99137	1436544	1436549
NMI0195	138143	140195
NMI0195	218759	219010
NMI0195	306813	309197
NMI0195	694278	694575
NMI0195	1440765	1441603
NMI0195	1442832	1445074
NMI0142	1399716	1400625
NMI0142	1436544	1436549
NMI98100	41710	41713
NMI98100	534328	535487
NMI98100	1413675	1416225
NMI01104	1436544	1436549
NMI0226	1436544	1436549
NMI03173	132361	132447
NMI99280	1436545	1436549
NMI96256	1436544	1436549
NMI03172	1436544	1436549
NMI0792	1436544	1436549
NMI01252	15322	19472
NMI01252	1330250	1330773
NMI00249	1436544	1436549
NMI0035	66071	66515
NMI0035	80152	82512
NMI0035	246955	247656
NMI0035	336136	336705
NMI0035	721612	723493
NMI0035	1456288	1456968
NMI01183	4619	4715
NMI04122	14378	19497
NMI04122	23619	24863
NMI04122	25756	25759
NMI04122	27427	29063
NMI04122	209411	209597
NMI04122	475150	480390
NMI04122	481143	481173
NMI04122	685227	692150
NMI04122	692735	693706
NMI04122	694278	694561
NMI04122	747245	748272
NMI04122	748974	752154
NMI04122	809250	809817
NMI04122	890361	892021
NMI04122	1320180	1320634
NMI04122	1321305	1322800
NMI04122	1327229	1327388
NMI04122	1329820	1330517
NMI04122	1333008	1333636
NMI04122	1334383	1334899
NMI04122	1413444	1414529
NMI04122	1415400	1416225
17MI0038	149652	149661
17MI0038	199511	199577
17MI0038	200143	200305
17MI0038	298852	303793
17MI0038	376555	377754
17MI0038	378833	378926
17MI0038	417304	420390
17MI0038	511521	512407
17MI0038	561034	565145
17MI0038	744754	746666
17MI0038	747320	747743
17MI0038	875101	875522
17MI0038	876778	877433
17MI0038	902928	903568
17MI0038	912619	916218
17MI0038	967020	967654
17MI0038	968297	968341
17MI0038	1017070	1019618
17MI0038	1224843	1225276
17MI0038	1226176	1226425
17MI0038	1227499	1229530
17MI0038	1230263	1230821
17MI0038	1232228	1237213
17MI0038	1263356	1263440
